21,270000000000525 -57,2599398890684 -133,9886630442511 27,754502253040474 -12,2079945273479
21,280000000000527 -56,98215037151826 -134,11016755901082 27,778951755013846 -12,15045147597133
21,29000000000053 -56,70411756637749 -134,23109615862762 27,803280514076604 -12,09285996168056
21,30000000000053 -56,42584268199876 -134,35144836107085 27,82748843787292 -12,03522024432313
21,31000000000053 -56,14732692765242 -134,47122368690987 27,851575434633634 -11,97753258390208
21,320000000000533 -55,868571513520656 -134,5904216593156 27,875541413176432 -11,91979724057459
21,330000000000535 -55,589577650691595 -134,7090418040621 27,899386282905972 -11,86201447465058
21,340000000000536 -55,31034655115346 -134,82708364952802 27,923109953814038 -11,8041845465912
21,350000000000538 -55,03087942778866 -134,9445467266981 27,94671233647969 -11,74630771700754
21,36000000000054 -54,751177494367965 -135,06143056916468 27,970193342069386 -11,68838424665900
21,37000000000054 -54,47124196554459 -135,1777347131292 27,993552882337134 -11,63041439645203
21,380000000000543 -54,19107405684834 -135,2934586974036 28,016790869624618 -11,5723984274386
21,390000000000544 -53,91067498467973 -135,40860206341173 28,039907216861312 -11,51433660081489
21,400000000000546 -53,63004596630408 -135,52316435519094 28,062901837564624 -11,45622917791964
21,410000000000547 -53,34918821984568 -135,63714511939327 28,08577464584 -11,39807642023295
21,42000000000055 -53,06810296428187 -135,750543905287 28,108525556381043 -11,33987858937472
21,43000000000055 -52,78679141943717 -135,86336026475803 28,131154484469622 -11,28163594710329
21,440000000000552 -52,505254805977415 -135,97559375231117 28,153661345975987 -11,22334875531395
21,450000000000554 -52,22349434540383 -136,08724392507153 28,176046057358867 -11,16501727603756
21,460000000000555 -51,94151126004717 -136,19831034278593 28,19830853566557 -11,10664177143912
21,470000000000557 -51,65930677306185 -136,3087925678241 28,22044869853208 -11,04822250381632
21,480000000000558 -51,37688210842002 -136,41869016518007 28,242466464183153 -10,98975973559813
21,49000000000056 -51,094238490905695 -136,52800270247351 28,264361751432393 -10,9312537293433
21,50000000000056 -50,811377146108875 -136,63672974995092 28,28613447968235 -10,87270474773935
21,510000000000563 -50,528299300419626 -136,74487088048693 28,307784568924596 -10,81411305360029
21,520000000000564 -50,24500618102223 -136,85242566958559 28,3293119397398 -10,75547890986609
21,530000000000566 -49,961499015889245 -136,9593936953816 28,350716513297805 -10,69680257960076
21,540000000000568 -49,67777903377567 -137,0657745386415 28,37199821135769 -10,63808432599109
21,55000000000057 -49,393847464212996 -137,17156778276495 28,39315695626784 -10,57932441234519
21,56000000000057 -49,10970553750334 -137,27677301378586 28,41419267096602 -10,52052310209107
21,570000000000572 -48,82535448471354 -137,3813898203736 28,435105278979403 -10,46168065877524
21,580000000000574 -48,5407955376693 -137,48541779383422 28,455894704424654 -10,40279734606129
21,590000000000575 -48,25602992894922 -137,5888565281115 28,476560872007962 -10,3438734277284
21,600000000000577 -47,97105889187897 -137,6917056197882 28,497103707025097 -10,2849091676702
21,61000000000058 -47,685883660525356 -137,7939646680871 28,517523135361447 -10,22590482989288
21,62000000000058 -47,40050546969044 -137,89563327487227 28,53781908349206 -10,16686067851418
21,63000000000058 -47,11492555490562 -137,99671104464989 28,55799147848168 -10,1077769777618
21,640000000000583 -46,82914515242577 -138,0971975845696 28,578040247984767 -10,04865399197216
21,650000000000585 -46,54316549922331 -138,1970925044255 28,597965320245546 -9,98949198558863
21,660000000000586 -46,25698783298233 -138,2963954166571 28,617766624098014 -9,93029122316052
21,670000000000588 -45,97061339209267 -138,39510593635052 28,637444088965967 -9,87105196934143
21,68000000000059 -45,68404341564404 -138,49322368123939 28,65699764486302 -9,81177448888792
21,69000000000059 -45,397279143420114 -138,59074827170596 28,676427222392604 -9,75245904665809
21,700000000000593 -45,11032181589263 -138,68767933078206 28,695732752748004 -9,69310590761018
21,710000000000594 -44,823172674215506 -138,78401648415007 28,714914167712337 -9,63371533680114
21,720000000000596 -44,53583296021892 -138,87975936014394 28,733971399658568 -9,57428759938526
21,730000000000597 -44,24830391640342 -138,97490758975007 28,752904381549506 -9,5148229606127
21,7400000000006 -43,96058678593405 -139,06946080660836 28,771713046937794 -9,45532168582828
21,7500000000006 -43,67268281263439 -139,16341864701306 28,79039732996591 -9,39578404046973
21,760000000000602 -43,38459324098073 -139,25678074991373 28,80895716536614 -9,33621029006662
21,770000000000604 -43,09631931609612 -139,3495467569161 28,82739248846058 -9,27660070023880
21,780000000000605 -42,80786228374451 -139,44171631228306 28,84570323516109 -9,21695553669504
21,790000000000607 -42,51922339032482 -139,53328906293538 28,863889341969298 -9,15727506523161
21,80000000000061 -42,230403882865055 -139,6242646584527 28,881950745976557 -9,09755955173091
21,81000000000061 -41,941405009016414 -139,71464275107428 28,89988738486392 -9,03780926216006
21,82000000000061 -41,65222801704739 -139,80442299569998 28,9176991969021 -8,97802446256949
21,830000000000613 -41,36287415583788 -139,8936050498909 28,93538612095143 -8,91820541909159
21,840000000000614 -41,07334467487326 -139,9821885738703 28,95294809646184 -8,85835239793926
21,850000000000616 -40,78364082423853 -140,07017323052435 28,970385063472783 -8,7984656654045
21,860000000000618 -40,493763854612396 -140,15755868540293 28,987696962613207 -8,73854548785734
21,87000000000062 -40,20371501726138 -140,24434460672038 29,004883735101497 -8,67859213174374
21,88000000000062 -39,91349556403393 -140,33053066535624 29,021945322745417 -8,6186058635849
21,890000000000622 -39,62310674735451 -140,416116534856 29,03888166794205 -8,55858694997570
21,900000000000624 -39,332549820217736 -140,50110189143183 29,055692713677736 -8,49853565758297
21,910000000000625 -39,04182603618246 -140,58548641396328 29,072378403528006 -8,43845225314453
21,920000000000627 -38,75093664936588 -140,66926978399795 29,088938681657513 -8,3783370034675
21,93000000000063 -38,459882914437685 -140,75245168575222 29,10537349281995 -8,31819017542741
21,94000000000063 -38,1686660866141 -140,83503180611189 29,121682782357986 -8,25801203596594
21,95000000000063 -37,87728742165207 -140,91700983463278 29,13786649620317 -8,19780285209040
21,960000000000633 -37,585748175843314 -140,9983854635415 29,153924580875856 -8,13756289087192
21,970000000000635 -37,294049606008464 -141,07915838773593 29,16985698348512 -8,07729241944418
21,980000000000636 -37,002192969491176 -141,15932830478596 29,185663651728646 -8,01699170500200
21,990000000000638 -36,71017952415225 -141,23889491493395 29,201344533892662 -7,956661014
22,00000000000064 -36,41801052836374 -141,31785792109545 29,21689957885182 -7,89630061615117
22,01000000000064 -36,12568724100305 -141,3962170288597 29,2323287360691 -7,83591077642557
22,020000000000643 -35,83321092144709 -141,4739719464902 29,2476319555957 -7,77549176304890
22,030000000000644 -35,54058282956638 -141,5511223849252 29,26280918807094 -7,7150438435011
22,040000000000646 -35,247804225719165 -141,62766805777835 29,277860384722132 -7,65456728531525
22,050000000000647 -34,95487637074552 -141,70360868133912 29,292785497364477 -7,59406235607566
22,06000000000065 -34,66180052596151 -141,77894397457328 29,307584478400944 -7,533529323417031
22,07000000000065 -34,36857795315329 -141,8536736591235 29,322257280822146 -7,47296845502283
22,080000000000652 -34,07520991457123 -141,92779745930974 29,336803858206206 -7,41238001862399
22,090000000000654 -33,78169767292405 -142,00131510212972 29,351224164718644 -7,35176428199753
22,100000000000655 -33,48804249137292 -142,0742263172594 29,365518155112223 -7,29112151296520
22,110000000000657 -33,194245633525654 -142,14653083705332 29,379685784726835 -7,23045197939212
22,12000000000066 -32,90030836343076 -142,2182283965452 29,393727009489343 -7,16975594918542
22,13000000000066 -32,60623194557162 -142,2893187334481 29,407641785913448 -7,10903369029289
22,14000000000066 -32,312017644860624 -142,35980158815514 29,421430071099536 -7,04828547070160
22,150000000000663 -32,01766672663328 -142,4296767037395 29,435091822734535 -6,98751155843658
22,160000000000664 -31,723180456642364 -142,49894382595508 29,448626999091758 -6,92671222155945
22,170000000000666 -31,428560101052057 -142,56760270323676 29,462035559030745 -6,86588772816705
22,180000000000668 -31,133806926432086 -142,63565308670067 29,475317461997104 -6,805038346390122
22,19000000000067 -30,838922199751863 -142,70309473014458 29,488472668022347 -6,74416434439192
22,20000000000067 -30,543907188374625 -142,76992739004825 29,501501137723725 -6,683265990366928
22,210000000000672 -30,248763160051585 -142,83615082557364 29,514402832304057 -6,622343552539426
22,220000000000674 -29,95349138291607 -142,90176479856527 29,527177713551556 -6,5613972991622
22,230000000000675 -29,658093125477674 -142,9667690735504 29,539825743839653 -6,50042749851525
22,240000000000677 -29,362569656616405 -143,03116341773946 29,552346886126823 -6,43943441890430
22,25000000000068 -29,06692224557684 -143,09494760102606 29,564741103956386 -6,378418328659579
22,26000000000068 -28,771152161962277 -143,15812139598742 29,577008361456333 -6,31737949613445
22,27000000000068 -28,475260675728887 -143,22068457788447 29,589148623339135 -6,25631818970408
22,280000000000683 -28,17924905717987 -143,2826369246621 29,601161854901548 -6,19523467776406
22,290000000000685 -27,883118576959625 -143,3439782169494 29,613048022024415 -6,13412922872914
22,300000000000686 -27,5868705060479 -143,40470823805973 29,624807091172467 -6,073002111031839
22,310000000000688 -27,29050611575396 -143,46482677399095 29,636439029394126 -6,01185359312111
22,32000000000069 -26,994026677710746 -143,52433361342557 29,647943804321287 -5,95068394346108
22,33000000000069 -26,697433463869054 -143,58322854773087 29,659321384169118 -5,88949343052964
22,340000000000693 -26,400727746491697 -143,64151137095905 29,670571737735848 -5,82828232281715
22,350000000000694 -26,10391079814767 -143,69918187984732 29,681694834402542 -5,76705088882512
22,360000000000696 -25,80698389170634 -143,75623987381798 29,69269064413289 -5,70579939706490
22,370000000000697 -25,50994830033161 -143,81268515497854 29,703559137472986 -5,644528116056310
22,3800000000007 -25,212805297476102 -143,8685175281218 29,714300285551094 -5,58323731432634
22,3900000000007 -24,91555615687533 -143,9237368007259 29,724914060077428 -5,52192726040787
22,400000000000702 -24,61820215254189 -143,9783427829543 29,735400433343916 -5,46059822283830
22,410000000000704 -24,32074455875965 -144,03233528765585 29,745759378223962 -5,39925047015824
22,420000000000705 -24,023184650077926 -144,08571413036495 29,75599086817222 -5,33788427091022
22,430000000000707 -23,725523701305683 -144,13847912930132 29,766094877224333 -5,276499893637379
22,44000000000071 -23,427762987505716 -144,19063010537013 29,776071379996708 -5,21509760688210
22,45000000000071 -23,129903783988855 -144,24216688216197 29,785920351686258 -5,15367767918478
22,46000000000071 -22,831947366308153 -144,2930892859528 29,795641768070155 -5,092240379082463
22,470000000000713 -22,533895010253097 -144,34339714570388 29,805235605505572 -5,03078597510753
22,480000000000715 -22,2357479918438 -144,39309029306173 29,814701840929434 -4,96931473578646
22,490000000000716 -21,93750758732522 -144,44216856235812 29,824040451858146 -4,90782692963845
22,500000000000718 -21,639175073161347 -144,49063179060985 29,83325141638734 -4,84632282517414
22,51000000000072 -21,34075172602943 -144,5384798175188 29,842334713191608 -4,78480269089435
22,52000000000072 -21,042238822814188 -144,5857124854717 29,85129032152423 -4,723266795288715
22,530000000000722 -20,743637640602017 -144,63232963954005 29,860118221216894 -4,66171540683443
22,540000000000724 -20,44494945667522 -144,67833112748 29,86881839267944 -4,60014879399498
22,550000000000725 -20,146175548506225 -144,7237167997322 29,877390816899567 -4,5385672252187
22,560000000000727 -19,8473171937518 -144,76848650942156 29,88583547544255 -4,47697096893790
22,57000000000073 -19,54837567024729 -144,81264011235723 29,89415235045097 -4,41536029356685
22,58000000000073 -19,249352256000844 -144,85617746703224 29,902341424644405 -4,35373546750121
22,59000000000073 -18,95024822918765 -144,8990984346234 29,91040268131916 -4,292096759116355
22,600000000000733 -18,65106486814417 -144,94140287899106 29,91833610434796 -4,2304444367661
22,610000000000735 -18,351803451362375 -144,98309066667886 29,92614167817967 -4,16877876878186
22,620000000000736 -18,052465257483984 -145,02416166691356 29,933819387838962 -4,10710002347049
22,630000000000738 -17,753051565294722 -145,0646157516047 29,941369218926056 -4,04540846911387
22,64000000000074 -17,453563653718557 -145,10445279534437 29,94879115761638 -3,983704373967183
22,65000000000074 -17,154002801811956 -145,14367267540695 29,956085190660282 -3,921988006257749
22,660000000000743 -16,85437028875813 -145,18227527174878 29,963251305382705 -3,860259634183743
22,670000000000744 -16,5546673938613 -145,2202604670079 29,970289489682884 -3,798519525912918
22,680000000000746 -16,25489539654096 -145,25762814650372 29,97719973203402 -3,736767949581338
22,690000000000747 -15,95505557632613 -145,29437819823664 29,983982021482966 -3,675005173292106
22,70000000000075 -15,655149212849631 -145,3305105128878 29,9906363476499 -3,613231465114101
22,71000000000075 -15,355177585842352 -145,36602498381862 29,997162700728 -3,5514470930807
22,720000000000752 -15,05514197512752 -145,4009215070705 30,00356107148312 -3,489652325188565
22,730000000000754 -14,755043660614986 -145,43519998136446 30,009831451253447 -3,427847429396285
22,740000000000755 -14,454883922295494 -145,4688603081007 30,01597383194918 -3,366032673623212
22,750000000000757 -14,154664040234971 -145,50190239135816 30,02198820605218 -3,30420832574815
22,76000000000076 -13,854385294568814 -145,53432613789423 30,027874566615637 -3,24237465360813
22,77000000000076 -13,554048965496177 -145,5661314571442 30,03363290726373 -3,180531924997122
22,78000000000076 -13,253656333274265 -145,59731826122083 30,039263222191266 -3,118680407664804
22,790000000000763 -12,953208678212631 -145,62788646491398 30,04476550616335 -3,05682036931531
22,800000000000765 -12,652707280667482 -145,65783598569004 30,050139754515026 -2,994952077605993
22,810000000000766 -12,352153421035972 -145,6871667436915 30,055385963150908 -2,933075800146140
22,820000000000768 -12,051548379750523 -145,71587866173647 30,06050412854485 -2,87119180449576
22,83000000000077 -11,750893437273128 -145,7439716653181 30,065494247739558 -2,809300358164364
22,84000000000077 -11,450189874089665 -145,7714456826042 30,070356318346253 -2,74740172860964
22,850000000000772 -11,149438970704221 -145,79830064443655 30,075090338544285 -2,685496183236306
22,860000000000774 -10,848642007633414 -145,8245364843305 30,079696307080773 -2,6235839893948
22,870000000000775 -10,547800265400712 -145,8501531384743 30,08417422327023 -2,561665414380161
22,880000000000777 -10,24691502453077 -145,87515054572862 30,0885240869942 -2,499740725430595
22,89000000000078 -9,945987565543762 -145,89952864762589 30,09274589870087 -2,4378101897264
22,90000000000078 -9,645019168949714 -145,92328738836977 30,096839659404687 -2,375874074388839
22,91000000000078 -9,344011115242854 -145,94642671483456 30,10080537068599 -2,313932646478533
22,920000000000783 -9,042964684895948 -145,9689465765645 30,104643034690614 -2,251986172994633
22,930000000000785 -8,741881158354653 -145,9908469257732 30,108352654129504 -2,190034920873399
22,940000000000786 -8,44076181603187 -146,01212771734308 30,11193423227833 -2,128079156987016
22,950000000000788 -8,139607938302099 -146,0327889088245 30,115387772977087 -2,06611914814237
22,96000000000079 -7,838420805495802 -146,0528304604353 30,118713280629706 -2,00415516107986
22,97000000000079 -7,5372016978937655 -146,07225233506003 30,12191076020365 -1,942187462472121
22,980000000000793 -7,23595189572147 -146,09105449824926 30,124980217229517 -1,880216318922872
22,990000000000794 -6,934672679143464 -146,10923691821893 30,12792165780063 -1,818241996965671
23,000000000000796 -6,633365328257738 -146,12679956584955 30,13073508857264 -1,756264763062716
23,010000000000797 -6,332031123090107 -146,1437424146856 30,133420516763106 -1,694284883603633
23,0200000000008 -6,030671343588596 -146,16006544093463 30,135977950151098 -1,632302624904273
23,0300000000008 -5,729287269617828 -146,1757686234667 30,138407397076765 -1,57031825320550
23,040000000000802 -5,4278801809534185 -146,1908519438134 30,140708866440935 -1,508332034672018
23,050000000000804 -5,1264513572763715 -146,2053153861673 30,142882367704683 -1,446344235391118
23,060000000000805 -4,825002078167483 -146,21915893738102 30,144927910888917 -1,384355121371532
23,070000000000807 -4,523533623101743 -146,23238258696645 30,146845506573946 -1,322364958542211
23,08000000000081 -4,222047271442753 -146,24498632709395 30,148635165899062 -1,260374012751138
23,09000000000081 -3,9205443024371314 -146,2569701525916 30,1502969005621 -1,198382549764135
23,10000000000081 -3,619025995208941 -146,26833406094426 30,151830722819017 -1,136390835263674
23,110000000000813 -3,317493628754107 -146,27907805229273 30,15323664548345 -1,074399134847689
23,120000000000815 -3,015948481934844 -146,28920212943302 30,154514681926273 -1,012407714028389
23,130000000000816 -2,714391833474092 -146,29870629781533 30,155664846075172 -0,950416838231079
23,140000000000818 -2,41282496194995 -146,30759056554325 30,156687152414193 -0,88842677279297
23,15000000000082 -2,1112491457901172 -146,31585494337287 30,157581615983297 -0,826437782962021
23,16000000000082 -1,8096656632663382 -146,3234994447118 30,158348252377913 -0,764450133895724
23,170000000000822 -1,5080757924888533 -146,3305240856184 30,158987077748492 -0,702464090659965
23,180000000000824 -1,2064808114008527 -146,3369288848007 30,15949810880005 -0,640479918227834
23,190000000000826 -0,9048819977729355 -146,34271386361547 30,15988136279172 -0,578497881478457
23,200000000000827 -0,6032806291975727 -146,34787904606742 30,16013685753628 -0,516518245195825
23,21000000000083 -0,3016779830835756 -146,3524244588081 30,160264611399715 -0,454541274067632
23,22000000000083 -7,533665056822716E-5 -146,35635013113492 30,160264643300735 -0,392567232684106
23,23000000000083 0,3015260330765349 -146,3596560949903 30,16013697271032 -0,330596385536847
23,240000000000833 0,6031248492730474 -146,36234238496047 30,15988161965125 -0,268628997017668
23,250000000000835 0,9047198353200239 -146,36440903827466 30,159498604697642 -0,2066653314174360
23,260000000000836 1,2063097148097686 -146,36585609480392 30,158987948974467 -0,1447056529249155
23,270000000000838 1,5078932115513395 -146,36668359706016 30,158349674157087 -0,0827502256256144
23,28000000000084 1,8094690495760473 -146,36689159019517 30,157583802470768 -0,020799313500632
23,29000000000084 2,1110359531429492 -146,36648012199942 30,156690356690213 0,04114681957448964
23,300000000000843 2,41259264674434 -146,3654492429011 30,155669360139065 0,1030879098309167
23,310000000000844 2,7141378551112343 -146,363799005965 30,15452083668944 0,1650236936076656
23,320000000000846 3,0156703032188488 -146,36152946689148 30,15324481076143 0,2269539073527483
23,330000000000847 3,317188716292075 -146,35864068401523 30,151841307322613 0,288878287624313
23,34000000000085 3,618691819810951 -146,3551327183043 30,150310351887576 0,3507965710917843
23,35000000000085 3,920178339516125 -146,35100563335894 30,148651970517406 0,412708494536998
23,360000000000852 4,221647001414317 -146,34625949541038 30,146866189819207 0,4746137948553391
23,370000000000854 4,523096531783772 -146,3408943733198 30,14495303694559 0,53651220905687
23,380000000000855 4,824525657179715 -146,33491033857712 30,142912539594185 0,598403474267468
23,390000000000857 5,125933104439786 -146,32830746529982 30,14074472600713 0,660287327729944
23,40000000000086 5,427317600689491 -146,32108583023177 30,13844962497058 0,722163506805178
23,41000000000086 5,728677873347634 -146,31324551274204 30,136027265814175 0,784031748973237
23,42000000000086 6,030012650131739 -146,3047865948237 30,133477678410557 0,845891791834498
23,430000000000863 6,331320659063487 -146,2957091610926 30,130800893174847 0,907743373110770
23,440000000000865 6,632600628474129 -146,28601329878612 30,12799694106413 0,969586230646408
23,450000000000866 6,933851287009898 -146,27569909776201 30,125065853576942 1,031420102409432
23,460000000000868 7,2350713636374255 -146,26476665049708 30,122007662752758 1,093244726492635
23,47000000000087 7,53625958764914 -146,25321605208595 30,118822401171457 1,15505984111469
23,48000000000087 7,837414688668669 -146,24104740023972 30,115510101952815 1,216865184621296
23,490000000000872 8,138535396656229 -146,22826079528485 30,112070798755976 1,278660495486207
23,500000000000874 8,439620441914018 -146,21485634016173 30,108504525778915 1,340445512312413
23,510000000000876 8,740668555091597 -146,2008341404234 30,104811317757928 1,402219973833204
23,520000000000877 9,041678467191268 -146,18619430423428 30,10099120996708 1,463983618913278
23,53000000000088 9,342648909573445 -146,17093694236877 30,09704423821769 1,525736186549835
23,54000000000088 9,643578613962022 -146,15506216821004 30,09297043885779 1,587477415873676
23,550000000000882 9,944466312449737 -146,13857009774853 30,088769848771577 1,649207046150297
23,560000000000883 10,245310737503527 -146,12146084958073 30,084442505378888 1,710924816780973
23,570000000000885 10,546110621969873 -146,1037345449077 30,079988446634655 1,772630467303855
23,580000000000886 10,846864699080157 -146,08539130753374 30,07540771102835 1,834323737395050
23,590000000000888 11,147571702455991 -146,06643126386504 30,07070033758346 1,89600436686970
23,60000000000089 11,44823036611456 -146,04685454290822 30,06586636585692 1,957672095683102
23,61000000000089 11,748839424473946 -146,0266612762689 30,060905835938566 2,019326663931710
23,620000000000893 12,049397612358453 -146,00585159815034 30,055818788450598 2,080967811854290
23,630000000000894 12,349903665003923 -145,98442564535202 30,050605264547002 2,142595279832957
23,640000000000896 12,650356318063054 -145,96238355726808 30,04526530591302 2,204208808394252
23,650000000000897 12,9507543076107 -145,93972547588598 30,039798954764567 2,265808138210217
23,6600000000009 13,251096370149176 -145,91645154578498 30,03420625384769 2,32739301009946
23,6700000000009 13,551381242613555 -145,8925619141347 30,028487246437994 2,38896316502822
23,680000000000902 13,851607662376956 -145,86805673069358 30,022641976340083 2,450518344111451
23,690000000000904 14,151774367255827 -145,84293614780745 30,016670487886994 2,512058288613832
23,700000000000905 14,451880095515223 -145,81720032040795 30,01057282593963 2,573582739950883
23,710000000000907 14,751923585874085 -145,79084940601106 30,004349035886175 2,63509143968999
23,72000000000091 15,051903577510501 -145,76388356471554 29,99799916364155 2,6965841295514
23,73000000000091 15,35181881006697 -145,73630295920145 29,991523255646808 2,758060551409639
23,74000000000091 15,651668023655656 -145,7081077547285 29,984921358868583 2,81952044729380
23,750000000000913 15,951449958863641 -145,67929811913461 29,9781935207985 2,88096355938937
23,760000000000915 16,251163356758166 -145,64987422283423 29,97133978945259 2,942389630038884
23,770000000000916 16,550806958891872 -145,6198362388168 29,96436021337072 3,00379840174303
23,780000000000918 16,850379507308034 -145,58918434264518 29,95725484161601 3,06518961716173
23,79000000000092 17,149879744545775 -145,55791871245404 29,95002372377423 3,12656301911512
23,80000000000092 17,449306413645306 -145,5260395289482 29,94266690995323 3,187918350584651
23,810000000000922 17,74865825815313 -145,49354697540105 29,935184450782337 3,249255354714059
23,820000000000924 18,04793402212725 -145,46044123765293 29,927576397411784 3,3105737748104
23,830000000000926 18,34713245014237 -145,42672250410948 29,919842801512093 3,37187335434529
23,840000000000927 18,646252287295106 -145,39239096573993 29,911983715273493 3,433153836955483
23,85000000000093 18,94529227920916 -145,35744681607548 29,90399919140532 3,49441496644431
23,86000000000093 19,244251172040514 -145,32189025120766 29,895889283135418 3,55565648678255
23,870000000000932 19,543127712482608 -145,28572146978658 29,88765404420954 3,616878142109426
23,880000000000933 19,841920647771516 -145,24894067301923 29,87929352889075 3,678079676733655
23,890000000000935 20,140628725691105 -145,21154806466788 29,8708077919588 3,739260835134462
23,900000000000936 20,4392506945782 -145,17354385104827 29,86219688870955 3,80042136196258
23,910000000000938 20,737785303327744 -145,13492824102786 29,853460874954347 3,86156100204129
23,92000000000094 21,036231301397937 -145,09570144602418 29,844599807019407 3,92267950036739
23,93000000000094 21,33458743881539 -145,05586368000306 29,835613741745217 3,98377660211222
23,940000000000943 21,63285246618025 -145,01541515947682 29,826502736485917 4,04485205262268
23,950000000000944 21,931025134671337 -144,9743561035026 29,817266849108687 4,10590559742220
23,960000000000946 22,229104196051267 -144,93268673368047 29,80790613799313 4,16693698221176
23,970000000000947 22,527088402671573 -144,89040727415176 29,798420662030644 4,22794595287090
23,98000000000095 22,82497650747781 -144,84751795159715 29,78881048062382 4,28893225545867
23,99000000000095 23,12276726401467 -144,804018995235 29,779075653685805 4,3498956362146
24,000000000000952 23,420459426431066 -144,7599106368194 29,769216241639683 4,41083584156002
24,010000000000954 23,718051749485245 -144,7151931106384 29,759232305417854 4,47175261809831
24,020000000000955 24,015542988549857 -144,66986665351223 29,7491239064614 4,5326457126166
24,030000000000957 24,312931899617052 -144,62393150479136 29,73889110671946 4,59351487208668
24,04000000000096 24,610217239303537 -144,57738790635472 29,728533968648605 4,65435984366537
24,05000000000096 24,90739776485566 -144,53023610260774 29,718052555212193 4,71518037469620
24,06000000000096 25,20447223415446 -144,48247634048064 29,707446929879747 4,77597621271005
24,070000000000963 25,50143940572072 -144,43410886942638 29,696717156626313 4,836747105426181
24,080000000000965 25,798298038720038 -144,38513394141884 29,685863299931828 4,89749280075318
24,090000000000966 26,095046892967844 -144,33555181095093 29,674885424780477 4,9582130467899
24,100000000000968 26,391684728934443 -144,28536273503266 29,663783596660057 5,01890759182680
24,11000000000097 26,688210307750058 -144,2345669731892 29,652557881561332 5,07957618434610
24,12000000000097 26,984622391209832 -144,18316478745896 29,641208345977393 5,14021857302353
24,130000000000972 27,280919741778863 -144,13115644239167 29,629735056903005 5,20083450672895
24,140000000000974 27,577101122597202 -144,0785422050464 29,618138081833973 5,26142373452733
24,150000000000976 27,873165297484867 -144,0253223449896 29,606417488766482 5,32198600567970
24,160000000000977 28,16911103094683 -143,97149713429317 29,594573346196455 5,38252106964415
24,17000000000098 28,46493708817802 -143,9170668475324 29,5826057231189 5,44302867607675
24,18000000000098 28,760642235068293 -143,86203176178407 29,570514689027252 5,503508574832487
24,190000000000982 29,05622523820742 -143,8063921566244 29,558300313912728 5,56396051596622
24,200000000000983 29,351684864890057 -143,75014831412707 29,545962668263662 5,62438424973365
24,210000000000985 29,647019883120706 -143,69330051886115 29,53350182306486 5,68477952659221
24,220000000000987 29,942229061618676 -143,63584905788912 29,52091784979692 5,74514609720204
24,230000000000988 30,23731116982303 -143,57779422076484 29,508210820435593 5,80548371242690
24,24000000000099 30,53226497789754 -143,51913629953148 29,495380807451113 5,86579212333512
24,25000000000099 30,827089256735615 -143,45987558871948 29,48242788380753 5,92607108120053
24,260000000000993 31,121782777965237 -143,40001238534444 29,469352122962054 5,98632033750338
24,270000000000994 31,416344313953882 -143,3395469889051 29,456153598864372 6,04653964393124
24,280000000000996 31,71077263781344 -143,27847970138131 29,442832385956002 6,10672875238000
24,290000000000997 32,00506652340514 -143,21681082723177 29,42938855916961 6,16688741495470
24,300000000001 32,299224745344425 -143,15454067339206 29,415822193928342 6,22701538397052
24,310000000001 32,59324607900588 -143,09166954927252 29,40213336614515 6,28711241195365
24,320000000001002 32,8871293005281 -143,0281977667561 29,388322152222127 6,34717825164222
24,330000000001004 33,1808731868186 -142,96412564019624 29,37438862904982 6,407212655987235
24,340000000001005 33,47447651555867 -142,8994534864147 29,360332874006566 6,46721537815343
24,350000000001007 33,76793806520825 -142,8341816246995 29,3461549649578 6,527186171520245
24,36000000000101 34,061256615010805 -142,76831037680267 29,33185498025539 6,58712478968266
24,37000000000101 34,35443094499818 -142,70184006693816 29,317432998736948 6,64703098645215
24,38000000000101 34,64745983599543 -142,63477102177958 29,30288909972515 6,70690451585757
24,390000000001013 34,9403420696257 -142,56710357045813 29,288223363027058 6,76674513214602
24,400000000001015 35,23307642831504 -142,4988380445603 29,273435868933426 6,82655258978381
24,410000000001016 35,52566169529722 -142,42997477812574 29,25852669821802 6,88632664345727
24,420000000001018 35,818096654618586 -142,360514107645 29,24349593213693 6,94606704807371
24,43000000000102 36,110380091142865 -142,29045637205738 29,228343652427885 7,00577355876226
24,44000000000102 36,40251079055596 -142,21980191274864 29,213069941309552 7,06544593087477
24,450000000001022 36,69448753937077 -142,14855107354876 29,197674881480857 7,125083919986721
24,460000000001024 36,98630912493197 -142,07670420072978 29,18215855612029 7,18468728189805
24,470000000001026 37,27797433542082 -142,00426164300345 29,1665210488852 7,24425577263409
24,480000000001027 37,569481959859935 -141,93122375151898 29,15076244391112 7,30378914844640
24,49000000000103 37,860830788118044 -141,85759087986085 29,13488282581105 7,36328716581365
24,50000000000103 38,15201961091479 -141,78336338404642 29,11888227967478 7,42274958144250
24,510000000001032 38,44304721982547 -141,70854162252374 29,102760891068165 7,48217615226847
24,520000000001033 38,7339124072858 -141,63312595616918 29,086518746032457 7,54156663545680
24,530000000001035 39,02461396659663 -141,55711674828515 29,070155931083573 7,60092078840331
24,540000000001037 39,31515069192875 -141,4805143645978 29,053672533211415 7,66023836873526
24,550000000001038 39,605521378327545 -141,4033191732547 29,037068639879152 7,71951913431224
24,56000000000104 39,89572482171777 -141,3255315448224 29,020344339022525 7,778762843226993
24,57000000000104 40,18575981890826 -141,24715185228436 29,00349971904913 7,83796925380625
